200.046540956,197.658760991,2.387779965,2.387779965,1
355.884290929,346.40106124,9.483229689,9.483229689,1
255.942289155,249.619588321,6.322700834,6.322700834,1
238.361289263,214.732236688,23.629052575,23.629052575,1
287.347789893,286.556445865,0.791344028,0.791344028,1
191.145216385,198.974273784,-7.829057399,7.829057399,0
177.211600979,174.44970334,2.761897639,2.761897639,1
299.538917037,299.306137122,0.232779915,0.232779915,1
140.55584264,138.72440611,1.83143653,1.83143653,1
201.278152016,199.265119311,2.013032705,2.013032705,1
253.668633942,249.893326514,3.775307428,3.775307428,1
236.328776742,229.992643978,6.336132764,6.336132764,1
362.066197499,286.342406489,75.72379101,75.72379101,1
268.8874045,257.790593143,11.096811357,11.096811357,1
215.155012536,203.568221638,11.586790898,11.586790898,1
296.343366775,296.887438083,-0.544071308,0.544071308,0
218.342338981,211.880878304,6.461460677,6.461460677,1
228.713638668,230.617002051,-1.903363383,1.903363383,0
176.505249746,173.670854638,2.834395108,2.834395108,1
307.059696144,306.546415102,0.513281042,0.513281042,1
212.816836104,214.19823221,-1.381396106,1.381396106,0
294.162939008,302.821735437,-8.658796429,8.658796429,0
175.941509378,173.1307258,2.810783578,2.810783578,1
265.221088829,267.184689565,-1.963600736,1.963600736,0
194.549913919,187.368601289,7.18131263,7.18131263,1
301.617067925,302.826686269,-1.209618344,1.209618344,0
261.713649883,259.008351636,2.705298247,2.705298247,1
224.911261116,222.530122305,2.381138811,2.381138811,1
278.7165461,278.938313025,-0.221766925,0.221766925,0
233.304669995,232.029917417,1.274752578,1.274752578,1
334.1328736,291.611067203,42.521806397,42.521806397,1
210.750734396,203.720396532,7.030337864,7.030337864,1
225.045709739,227.241671317,-2.195961578,2.195961578,0
517.099527905,509.786754798,7.312773107,7.312773107,1
165.579073281,180.491401785,-14.912328504,14.912328504,0
210.43948888,185.381506137,25.057982743,25.057982743,1
301.757700888,292.233769648,9.52393124,9.52393124,1
289.231108371,283.03529388,6.195814491,6.195814491,1
145.895956993,151.249455378,-5.353498385,5.353498385,0
172.455726952,171.726841218,0.728885734,0.728885734,1
222.191329269,213.867245491,8.324083778,8.324083778,1
135.900200604,132.063085867,3.837114737,3.837114737,1
165.481072834,163.789727273,1.691345561,1.691345561,1
223.51079984,210.373938596,13.136861244,13.136861244,1
224.376702281,220.794031364,3.582670917,3.582670917,1
271.583176974,264.024303039,7.558873935,7.558873935,1
217.371690544,220.125690485,-2.753999941,2.753999941,0
264.540920212,258.329636403,6.211283809,6.211283809,1
228.042977798,220.210408138,7.83256966,7.83256966,1
168.358285505,157.983031158,10.375254347,10.375254347,1
206.132853345,208.971831831,-2.838978486,2.838978486,0
281.678267855,269.201975775,12.47629208,12.47629208,1
173.095945519,164.298375046,8.797570473,8.797570473,1
174.411553236,171.956953875,2.454599361,2.454599361,1
309.841706892,307.627331481,2.214375411,2.214375411,1
277.380911801,275.67793106,1.702980741,1.702980741,1
227.703541055,225.886323166,1.817217889,1.817217889,1
307.646408577,294.396849881,13.249558696,13.249558696,1
440.498547445,419.193932845,21.3046146,21.3046146,1
273.105787283,277.420913871,-4.315126588,4.315126588,0
315.931037037,313.737274466,2.193762571,2.193762571,1
218.222913562,215.721096261,2.501817301,2.501817301,1
203.698943799,199.404988039,4.29395576,4.29395576,1
252.142805376,253.355744111,-1.212938735,1.212938735,0
430.778367498,420.196986291,10.581381207,10.581381207,1
398.774008244,404.617701993,-5.843693749,5.843693749,0
206.774384113,228.721570327,-21.947186214,21.947186214,0
227.10841548,223.960881728,3.147533752,3.147533752,1
296.848355065,271.07504223,25.773312835,25.773312835,1
386.160367063,354.350658238,31.809708825,31.809708825,1
126.097132412,129.183160018,-3.086027606,3.086027606,0
207.066880678,200.251211434,6.815669244,6.815669244,1
222.54676468,221.968306409,0.578458271,0.578458271,1
326.232348344,326.053193191,0.179155153,0.179155153,1
248.978590711,239.893464158,9.085126553,9.085126553,1
312.610163051,309.29533163,3.314831421,3.314831421,1
198.56142863,200.659559935,-2.098131305,2.098131305,0
470.019515317,498.214415395,-28.194900078,28.194900078,0
227.08463244,223.481647256,3.602985184,3.602985184,1
189.960193118,183.317617028,6.64257609,6.64257609,1
299.068138155,280.036037833,19.032100322,19.032100322,1
193.455262223,192.092952326,1.362309897,1.362309897,1
240.570855498,233.581778694,6.989076804,6.989076804,1
284.680663304,280.465728593,4.214934711,4.214934711,1
239.231289882,226.331291701,12.899998181,12.899998181,1
194.228941219,202.024339968,-7.795398749,7.795398749,0
193.215544922,202.239220611,-9.023675689,9.023675689,0
294.352083772,288.161075684,6.191008088,6.191008088,1
174.658062913,178.228127706,-3.570064793,3.570064793,0
192.005284985,198.671726077,-6.666441092,6.666441092,0
264.80116101,247.483437379,17.317723631,17.317723631,1
289.583954814,259.510493462,30.073461352,30.073461352,1
268.064253468,272.87782115,-4.813567682,4.813567682,0
268.107825025,283.63728006,-15.529455035,15.529455035,0
228.762048183,223.991775851,4.770272332,4.770272332,1
165.983754569,153.816523893,12.167230676,12.167230676,1
159.745199577,164.164756542,-4.419556965,4.419556965,0
181.416825966,180.645515019,0.771310947,0.771310947,1
238.109355553,233.528383606,4.580971947,4.580971947,1
251.010322335,248.019914959,2.990407376,2.990407376,1
323.317697949,322.150315605,1.167382344,1.167382344,1
194.938318051,201.546187622,-6.607869571,6.607869571,0
278.550753144,274.893736473,3.657016671,3.657016671,1
254.150186475,248.99571071,5.154475765,5.154475765,1
411.91116295,446.258131161,-34.346968211,34.346968211,0
258.097838277,258.896701308,-0.798863031,0.798863031,0
298.7530897,287.434768384,11.318321316,11.318321316,1
421.328289311,373.321513685,48.006775626,48.006775626,1
458.445868532,404.310319004,54.135549528,54.135549528,1
213.2168763,201.815042833,11.401833467,11.401833467,1
194.82616639,205.011282649,-10.185116259,10.185116259,0
257.733999177,256.234873876,1.499125301,1.499125301,1
198.397997652,189.641207077,8.756790575,8.756790575,1
266.896224053,266.230230606,0.665993447,0.665993447,1
168.002201522,158.349721356,9.652480166,9.652480166,1
352.387917389,317.632707345,34.755210044,34.755210044,1
192.950114016,191.877912345,1.072201671,1.072201671,1
273.294773701,270.161257712,3.133515989,3.133515989,1
197.810802536,196.277037407,1.533765129,1.533765129,1
306.377027571,299.94169731,6.435330261,6.435330261,1
233.746605019,228.469339282,5.277265737,5.277265737,1
238.059258563,251.379722122,-13.320463559,13.320463559,0
228.870576179,262.700093104,-33.829516925,33.829516925,0
236.208870907,238.491717274,-2.282846367,2.282846367,0
207.293651797,204.445299846,2.848351951,2.848351951,1
222.805428657,225.304676462,-2.499247805,2.499247805,0
219.255167236,211.923304559,7.331862677,7.331862677,1
258.518334761,251.562471999,6.955862762,6.955862762,1
173.462808311,149.135964799,24.326843512,24.326843512,1
194.269009755,194.172808936,0.096200819,0.096200819,1
244.570203877,241.880515296,2.689688581,2.689688581,1
264.362870806,269.790838899,-5.427968093,5.427968093,0
164.038819577,155.706638243,8.332181334,8.332181334,1
239.258674558,236.985608928,2.27306563,2.27306563,1
272.787230344,261.414462787,11.372767557,11.372767557,1
291.991819557,277.62358552,14.368234037,14.368234037,1
155.038367905,150.282277787,4.756090118,4.756090118,1
564.425101072,576.234508153,-11.809407081,11.809407081,0
140.851812425,142.547589253,-1.695776828,1.695776828,0
264.832940389,257.379890116,7.453050273,7.453050273,1
162.449910691,160.885162323,1.564748368,1.564748368,1
144.494086263,137.399582782,7.094503481,7.094503481,1
133.687365782,140.649747973,-6.962382191,6.962382191,0
213.094074078,203.250937146,9.843136932,9.843136932,1
269.96077143,262.216319172,7.744452258,7.744452258,1
279.267615789,271.866691031,7.400924758,7.400924758,1
205.790944319,203.043720139,2.74722418,2.74722418,1
159.066007534,162.268019497,-3.202011963,3.202011963,0
238.907538846,234.029494999,4.878043847,4.878043847,1
256.549345089,250.720030785,5.829314304,5.829314304,1
228.734287214,226.467196221,2.267090993,2.267090993,1
368.697601774,390.637757251,-21.940155477,21.940155477,0
198.318950286,192.204020458,6.114929828,6.114929828,1
218.402838394,210.346743023,8.056095371,8.056095371,1
448.590704074,448.170101221,0.420602853,0.420602853,1
438.779294564,441.350583151,-2.571288587,2.571288587,0
524.7747368,530.192570573,-5.417833773,5.417833773,0
518.315319773,516.883550013,1.43176976,1.43176976,1
357.987490787,352.631414043,5.356076744,5.356076744,1
269.642611703,269.312419844,0.330191859,0.330191859,1
359.927952851,346.528932946,13.399019905,13.399019905,1
315.618184215,313.82820918,1.789975035,1.789975035,1
200.223231865,201.901276777,-1.678044912,1.678044912,0
256.381268653,249.102509625,7.278759028,7.278759028,1
411.726601709,429.839913193,-18.113311484,18.113311484,0
427.724031594,452.065008232,-24.340976638,24.340976638,0
374.883002616,367.497079703,7.385922913,7.385922913,1
316.918078655,349.644904863,-32.726826208,32.726826208,0
226.285716234,212.844514208,13.441202026,13.441202026,1
350.513712093,338.703630887,11.810081206,11.810081206,1
497.19054458,496.698704132,0.491840448,0.491840448,1
204.897905173,190.529341902,14.368563271,14.368563271,1
212.384643171,209.257716874,3.126926297,3.126926297,1
298.28454097,302.601183113,-4.316642143,4.316642143,0
300.289135568,302.948325958,-2.65919039,2.65919039,0
406.065792739,418.137833669,-12.07204093,12.07204093,0
472.672243672,488.682549087,-16.010305415,16.010305415,0
192.721967562,190.83891864,1.883048922,1.883048922,1
266.565310112,260.417038191,6.148271921,6.148271921,1
320.070983401,321.707519277,-1.636535876,1.636535876,0
398.973990661,416.831096262,-17.857105601,17.857105601,0
357.936858889,324.421762978,33.515095911,33.515095911,1
359.745900044,384.189095878,-24.443195834,24.443195834,0
334.022828722,349.540108557,-15.517279835,15.517279835,0
316.811585097,304.58608969,12.225495407,12.225495407,1
303.832270155,292.775948815,11.05632134,11.05632134,1
341.658612024,335.0402945,6.618317524,6.618317524,1
291.650622801,297.300023278,-5.649400477,5.649400477,0
262.78890298,247.516592988,15.272309992,15.272309992,1
289.104667269,283.368058183,5.736609086,5.736609086,1
232.183431793,238.872023213,-6.68859142,6.68859142,0
115.149763574,114.87671363,0.273049944,0.273049944,1
177.061626553,170.917188366,6.144438187,6.144438187,1
191.725754168,186.475203809,5.250550359,5.250550359,1
517.726683139,532.638266768,-14.911583629,14.911583629,0
250.192340923,255.54866094,-5.356320017,5.356320017,0
175.823816108,170.856470769,4.967345339,4.967345339,1
322.771979452,339.881829044,-17.109849592,17.109849592,0
177.403685936,175.328589229,2.075096707,2.075096707,1
282.000036887,242.913109009,39.086927878,39.086927878,1
308.316852399,298.000057492,10.316794907,10.316794907,1
252.349597356,246.823481405,5.526115951,5.526115951,1
188.121451065,195.912040725,-7.79058966,7.79058966,0
160.057058263,154.800461938,5.256596325,5.256596325,1
224.928388935,239.051856934,-14.123467999,14.123467999,0
268.373931942,265.915844945,2.458086997,2.458086997,1
310.715162363,325.190510946,-14.475348583,14.475348583,0
265.318257317,270.448748954,-5.130491637,5.130491637,0
263.608446712,252.641546589,10.966900123,10.966900123,1
186.924238193,187.520876428,-0.596638235,0.596638235,0
200.926339662,188.193268992,12.73307067,12.73307067,1
184.425383112,186.45796963,-2.032586518,2.032586518,0
154.810942526,154.961669536,-0.15072701,0.15072701,0
249.200468755,240.248093433,8.952375322,8.952375322,1
425.039739419,430.12657746,-5.086838041,5.086838041,0
271.691887863,291.593027085,-19.901139222,19.901139222,0
176.413378335,162.33897098,14.074407355,14.074407355,1
328.202426397,335.44029635,-7.237869953,7.237869953,0
296.279333391,305.793816333,-9.514482942,9.514482942,0
216.231095098,216.681943908,-0.45084881,0.45084881,0
221.221879436,227.68033435,-6.458454914,6.458454914,0
449.931143623,436.501308212,13.429835411,13.429835411,1
468.494542552,466.442040097,2.052502455,2.052502455,1
200.869610595,219.632603598,-18.762993003,18.762993003,0
247.090693815,260.272556847,-13.181863032,13.181863032,0
333.325717566,335.297417538,-1.971699972,1.971699972,0
246.295301285,238.974950965,7.32035032,7.32035032,1
189.215415601,187.468550018,1.746865583,1.746865583,1
261.935713694,256.075305851,5.860407843,5.860407843,1
150.410156528,152.653487483,-2.243330955,2.243330955,0
314.392607383,332.117942507,-17.725335124,17.725335124,0
294.640909933,288.884968907,5.755941026,5.755941026,1
209.636197074,227.49538827,-17.859191196,17.859191196,0
362.634347778,368.583077434,-5.948729656,5.948729656,0
176.709769974,159.516137197,17.193632777,17.193632777,1
187.69460423,197.807659163,-10.113054933,10.113054933,0
319.460546937,312.832149437,6.6283975,6.6283975,1
243.500903519,235.977345779,7.52355774,7.52355774,1
318.308985212,300.901589034,17.407396178,17.407396178,1
261.315190767,261.369365598,-0.0541748310001,0.0541748310001,0
285.242311753,282.639825958,2.602485795,2.602485795,1
223.548952136,216.563543281,6.985408855,6.985408855,1
282.986821662,290.718422553,-7.731600891,7.731600891,0
139.591724313,141.993743724,-2.402019411,2.402019411,0
330.634587655,342.253053984,-11.618466329,11.618466329,0
329.90244297,314.85116582,15.05127715,15.05127715,1
212.76491744,225.248284247,-12.483366807,12.483366807,0
207.90531889,196.620605183,11.284713707,11.284713707,1
204.265421905,195.386261744,8.879160161,8.879160161,1
265.370494024,282.241016364,-16.87052234,16.87052234,0
314.58282265,337.977712825,-23.394890175,23.394890175,0
248.954648021,251.194557751,-2.23990973,2.23990973,0
236.910509248,247.594482839,-10.683973591,10.683973591,0
172.208527414,169.976379658,2.232147756,2.232147756,1
219.598071919,211.376979827,8.221092092,8.221092092,1
262.725763325,263.660686006,-0.934922681,0.934922681,0
264.959896194,268.907302728,-3.947406534,3.947406534,0
182.595969914,176.505674787,6.090295127,6.090295127,1
302.437128742,301.579545129,0.857583613,0.857583613,1
195.270389067,191.898036628,3.372352439,3.372352439,1
191.477381648,182.337178455,9.140203193,9.140203193,1
223.983049328,214.183091406,9.799957922,9.799957922,1
176.043627218,175.36852689,0.675100328,0.675100328,1
193.875735751,186.324350467,7.551385284,7.551385284,1
180.229713056,175.629367787,4.600345269,4.600345269,1
294.59089797,288.291288253,6.299609717,6.299609717,1
210.014074574,225.94727211,-15.933197536,15.933197536,0
199.278728879,205.242824592,-5.964095713,5.964095713,0
147.538684417,141.732549921,5.806134496,5.806134496,1
134.207661883,147.606468623,-13.39880674,13.39880674,0
239.350915768,232.434661044,6.916254724,6.916254724,1
270.589646052,252.454807851,18.134838201,18.134838201,1
212.542973208,229.349324524,-16.806351316,16.806351316,0
193.852235314,190.649150629,3.203084685,3.203084685,1
342.037783073,213.674284395,128.363498678,128.363498678,1
376.901997204,259.512078794,117.38991841,117.38991841,1
203.150092404,190.930614794,12.21947761,12.21947761,1
223.986079218,220.55328164,3.432797578,3.432797578,1
195.041131675,193.219959811,1.821171864,1.821171864,1
188.020635946,179.986537212,8.034098734,8.034098734,1
233.489005211,216.099336676,17.389668535,17.389668535,1
162.366030026,164.308866672,-1.942836646,1.942836646,0
248.752412752,287.424698402,-38.67228565,38.67228565,0
359.090226344,396.627596675,-37.537370331,37.537370331,0
343.535318461,363.53516218,-19.999843719,19.999843719,0
323.539837624,382.928804816,-59.388967192,59.388967192,0
317.639950406,386.667702962,-69.027752556,69.027752556,0
178.147862546,154.712248768,23.435613778,23.435613778,1
243.671116272,237.891768482,5.77934779,5.77934779,1
228.857411124,225.215451467,3.641959657,3.641959657,1
172.845408771,177.605406339,-4.759997568,4.759997568,0
197.563171607,199.991488014,-2.428316407,2.428316407,0
339.641504129,364.600700709,-24.95919658,24.95919658,0
308.002409376,265.079273963,42.923135413,42.923135413,1
216.009532311,211.02654859,4.982983721,4.982983721,1
247.567229038,241.790789329,5.776439709,5.776439709,1
167.415097179,158.45424889,8.960848289,8.960848289,1
215.310541194,212.562913685,2.747627509,2.747627509,1
272.600206209,269.968339141,2.631867068,2.631867068,1
334.388328081,314.946216777,19.442111304,19.442111304,1
424.487510389,398.464234947,26.023275442,26.023275442,1
200.372541494,190.681197252,9.691344242,9.691344242,1
221.190597531,227.61467174,-6.424074209,6.424074209,0
295.1740159,289.889553886,5.284462014,5.284462014,1
274.363957816,271.850259052,2.513698764,2.513698764,1
173.669157392,165.422097062,8.24706033,8.24706033,1
183.049691784,179.790910458,3.258781326,3.258781326,1
249.814292061,242.342026469,7.472265592,7.472265592,1
163.586430339,170.091815373,-6.505385034,6.505385034,0
188.29717764,189.017291948,-0.720114308,0.720114308,0
296.322668569,287.43055457,8.892113999,8.892113999,1
180.750553763,170.030893719,10.719660044,10.719660044,1
132.495701052,127.078627562,5.41707349,5.41707349,1
146.19169143,146.474121662,-0.282430232,0.282430232,0
186.446814286,172.113679907,14.333134379,14.333134379,1
213.054582885,210.087483367,2.967099518,2.967099518,1
285.984524875,281.489954707,4.494570168,4.494570168,1
315.220071929,310.981678245,4.238393684,4.238393684,1
297.455891909,286.092724338,11.363167571,11.363167571,1
231.284457975,234.364720069,-3.080262094,3.080262094,0
132.29722728,132.43191073,-0.13468345,0.13468345,0
225.037034913,216.891125877,8.145909036,8.145909036,1
174.740619816,165.968098254,8.772521562,8.772521562,1
284.467743383,274.523033361,9.944710022,9.944710022,1
250.307583617,267.620295831,-17.312712214,17.312712214,0
311.251874941,320.525517311,-9.27364237,9.27364237,0
308.571299128,294.770038714,13.801260414,13.801260414,1
205.003408382,205.492081953,-0.488673571,0.488673571,0
170.98898206,188.989355576,-18.000373516,18.000373516,0
141.446438213,132.894312624,8.552125589,8.552125589,1
165.536710941,158.823137656,6.713573285,6.713573285,1
238.951352224,234.205005535,4.746346689,4.746346689,1
302.319159948,302.201085832,0.118074116,0.118074116,1
235.196436211,228.600732293,6.595703918,6.595703918,1
221.718320201,217.787036919,3.931283282,3.931283282,1
130.092046421,126.938044832,3.154001589,3.154001589,1
272.800810818,261.568535453,11.232275365,11.232275365,1
381.644034814,403.802905316,-22.158870502,22.158870502,0
138.461761612,129.870435707,8.591325905,8.591325905,1
223.073813671,216.879039617,6.194774054,6.194774054,1
257.015682696,251.645749136,5.36993356,5.36993356,1
272.776882002,266.00939004,6.767491962,6.767491962,1
143.277484407,143.875944154,-0.598459747,0.598459747,0
255.121001801,255.489774711,-0.36877291,0.36877291,0
291.835754226,283.462515397,8.373238829,8.373238829,1
253.913278353,288.020082774,-34.106804421,34.106804421,0
147.57993726,150.987559769,-3.407622509,3.407622509,0
287.731737621,281.773610303,5.958127318,5.958127318,1
120.174439056,117.605852624,2.568586432,2.568586432,1
196.960057145,197.357546594,-0.397489449,0.397489449,0
166.475646306,157.349778407,9.125867899,9.125867899,1
291.467600064,302.973850593,-11.506250529,11.506250529,0
277.50260083,269.538499205,7.964101625,7.964101625,1
319.412092295,318.664351527,0.747740768,0.747740768,1
204.212403547,197.370266605,6.842136942,6.842136942,1
292.108958011,288.331606169,3.777351842,3.777351842,1
273.057265373,283.311391549,-10.254126176,10.254126176,0
314.632406314,306.552197728,8.080208586,8.080208586,1
269.95314365,264.164778818,5.788364832,5.788364832,1
231.748442273,227.496168448,4.252273825,4.252273825,1
150.180610883,155.241367687,-5.060756804,5.060756804,0
227.771513401,230.010943035,-2.239429634,2.239429634,0
133.485566751,131.049030817,2.436535934,2.436535934,1
153.184289762,166.666603386,-13.482313624,13.482313624,0
258.730196775,250.903023691,7.827173084,7.827173084,1
225.577069561,223.20628474,2.370784821,2.370784821,1
115.971841136,118.343595515,-2.371754379,2.371754379,0
150.793710047,153.473657909,-2.679947862,2.679947862,0
319.633997518,313.492056749,6.141940769,6.141940769,1
264.775221516,255.400536368,9.374685148,9.374685148,1
291.051509374,288.368953209,2.682556165,2.682556165,1
260.419164458,324.074455038,-63.65529058,63.65529058,0
127.750922681,138.210199274,-10.459276593,10.459276593,0
329.452162564,328.262660426,1.189502138,1.189502138,1
142.72310077,138.87344413,3.84965664,3.84965664,1
187.212258066,184.033985749,3.178272317,3.178272317,1
167.239379072,171.703223431,-4.463844359,4.463844359,0
260.04895426,254.459240169,5.589714091,5.589714091,1
252.172116467,233.563465249,18.608651218,18.608651218,1
271.656708106,269.97388072,1.682827386,1.682827386,1
336.087224063,332.960970885,3.126253178,3.126253178,1
145.195622024,136.236399325,8.959222699,8.959222699,1
235.700100522,224.433158602,11.26694192,11.26694192,1
248.066532264,198.208612347,49.857919917,49.857919917,1
209.608328288,209.355042374,0.253285914,0.253285914,1
318.249945526,334.168691757,-15.918746231,15.918746231,0
342.226978397,327.043220089,15.183758308,15.183758308,1
266.861126282,257.612649156,9.248477126,9.248477126,1
148.552054687,149.116935703,-0.564881016,0.564881016,0
255.601755486,244.685076453,10.916679033,10.916679033,1
317.191488577,337.027805682,-19.836317105,19.836317105,0
238.117258196,240.341183113,-2.223924917,2.223924917,0
156.7197935,145.644798601,11.074994899,11.074994899,1
196.162791255,185.199578469,10.963212786,10.963212786,1
225.044999601,221.596974775,3.448024826,3.448024826,1
170.887587618,153.851390655,17.036196963,17.036196963,1
330.322764997,325.643240891,4.679524106,4.679524106,1
239.329847148,262.247016103,-22.917168955,22.917168955,0
237.009721098,253.621170638,-16.61144954,16.61144954,0
295.56476451,290.359413982,5.205350528,5.205350528,1
168.477923688,162.227294012,6.250629676,6.250629676,1
153.672034696,147.719264983,5.952769713,5.952769713,1
230.993608903,230.189653433,0.80395547,0.80395547,1
220.064774339,222.021170579,-1.95639624,1.95639624,0
186.386201553,183.999083287,2.387118266,2.387118266,1
227.986241342,234.956559498,-6.970318156,6.970318156,0
248.572655242,239.73917526,8.833479982,8.833479982,1
268.691675992,266.218377724,2.473298268,2.473298268,1
201.500343291,184.486995643,17.013347648,17.013347648,1
212.769798417,200.979327649,11.790470768,11.790470768,1
144.840686013,144.191210517,0.649475496,0.649475496,1
245.091027245,252.883957833,-7.792930588,7.792930588,0
213.934434872,204.926123328,9.008311544,9.008311544,1
205.745907221,196.245152126,9.500755095,9.500755095,1
133.172551324,137.516689652,-4.344138328,4.344138328,0
242.661988051,242.718817531,-0.0568294799999,0.0568294799999,0
277.566887639,277.484775377,0.082112262,0.082112262,1
267.274493911,267.698806864,-0.424312953,0.424312953,0
194.703541492,191.998959282,2.70458221,2.70458221,1
363.594579486,346.707622968,16.886956518,16.886956518,1
243.241568634,258.448739515,-15.207170881,15.207170881,0
209.494376948,229.150502633,-19.656125685,19.656125685,0
448.134435132,474.685456631,-26.551021499,26.551021499,0
196.531267291,190.959545017,5.571722274,5.571722274,1
212.448236588,207.299511493,5.148725095,5.148725095,1
300.957052251,305.279467427,-4.322415176,4.322415176,0
152.757190651,142.440165974,10.317024677,10.317024677,1
153.020958,153.814280187,-0.793322187,0.793322187,0
275.68907632,268.256110215,7.432966105,7.432966105,1
150.82618618,147.630919232,3.195266948,3.195266948,1
175.030674316,179.438213661,-4.407539345,4.407539345,0
298.92020537,294.267303788,4.652901582,4.652901582,1
295.753017164,294.73125195,1.021765214,1.021765214,1
175.436784696,166.017500603,9.419284093,9.419284093,1
199.074452217,193.268239671,5.806212546,5.806212546,1
329.198281125,326.632246421,2.566034704,2.566034704,1
207.82281778,195.34893226,12.47388552,12.47388552,1
204.563922763,203.985721123,0.57820164,0.57820164,1
222.746366,221.564547108,1.181818892,1.181818892,1
