,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
2549,1555757_at,0.8498485928038597,1.0357842340911723,0.3003028143922807
2550,1555758_a_at,0.5611824876082976,0.15396792668922832,0.8776350247834047
2551,1555759_a_at,0.010075724982188443,-2.3235159845829,0.020151449964376886
2552,1555760_a_at,0.20247128993282465,-0.8328265125462805,0.4049425798656493
2553,1555761_x_at,0.49162457228087414,-0.02099562636671295,0.9832491445617483
2554,1555762_s_at,0.9070364870814671,1.322724461102916,0.18592702583706588
2555,1555763_x_at,0.9861334568820301,2.2010414974437413,0.0277330862359397
2556,1555764_s_at,0.0609704783639797,-1.5466778090145208,0.1219409567279594
2557,1555765_a_at,0.854693966112253,1.0567798604578853,0.290612067775494
2558,1555766_a_at,0.9940056475933995,2.5124766218833168,0.0119887048132011
2559,1555772_a_at,0.06267727034235274,-1.5326807247700456,0.12535454068470547
2560,1555773_at,0.11570186901520374,-1.1967507029026383,0.23140373803040748
2561,1555774_at,0.9992568318091741,3.1773381234958933,0.001486336381651711
2562,1555775_a_at,0.7240368463706295,0.5948760803902003,0.5519263072587409
2563,1555777_at,0.7730243840114543,0.7488440070794287,0.4539512319770912
2564,1555778_a_at,0.9996092993629885,3.3593002186740724,0.0007814012740230027
2565,1555779_a_at,0.37110373983853223,-0.32893147974516956,0.7422074796770645
2566,1555780_a_at,0.7356097833200348,0.6298687910013886,0.5287804333599303
2567,1555781_at,0.8381282893230775,0.9867944392355088,0.32374342135384515
2568,1555783_x_at,0.8267254315872448,0.941303915440964,0.3465491368255105
2569,1555784_s_at,0.9986910629811991,3.00937311256219,0.0026178740376017013
2570,1555785_a_at,0.19660177291477082,-0.8538221389129934,0.39320354582954165
2571,1555786_s_at,0.9390295216360203,1.5466778090145208,0.1219409567279594
2572,1555787_at,0.5,0.0,1.0
2573,1555788_a_at,0.2689895981748341,-0.6158717067569133,0.5379791963496682
2574,1555789_s_at,0.010457402056954104,-2.309518900338425,0.020914804113908208
2575,1555790_a_at,0.1329039986600848,-1.1127681974357866,0.2658079973201696
2576,1555792_a_at,0.9431375969739302,1.581670519625709,0.11372480605213954
2577,1555793_a_at,0.0008380009436623108,-3.1423454128847053,0.0016760018873246216
2578,1555794_at,0.6754112927808477,0.4549052379454473,0.6491774144383047
2579,1555797_a_at,0.10902247357912948,-1.2317434135138265,0.21804494715825895
2580,1555798_at,0.24200917735239097,-0.6998542122237651,0.48401835470478194
2581,1555799_at,0.8004764591704343,0.8433243257296369,0.3990470816591313
2582,1555800_at,0.32082142480640535,-0.46540305112880376,0.6416428496128107
2583,1555801_s_at,0.6459548124620175,0.37442200353971433,0.7080903750759651
2584,1555803_a_at,0.006114298897891087,-2.505478079761079,0.012228597795782174
2585,1555804_a_at,0.9087705641228887,1.3332222742862725,0.1824588717542226
